# Chinese Open Wordnet	cmn	http://compling.hss.ntu.edu.sg/cow/	wordnet 
00001740-a	cmn:lemma	可以+的
00001740-a	cmn:lemma	有能力+的
00001740-a	cmn:lemma	能
00001740-n	cmn:lemma	实体
00001740-n	cmn:lemma	实存物
00001740-r	cmn:lemma	无伴奏
00001740-v	cmn:lemma	吸
00001740-v	cmn:lemma	呼吸
00001740-v	cmn:lemma	进气
00001837-r	cmn:lemma	公元
00001837-r	cmn:lemma	耶稣纪元后
00002098-a	cmn:lemma	不会+的
00002098-a	cmn:lemma	不能+的
00002137-n	cmn:lemma	抽象化
00002137-n	cmn:lemma	抽象派作品
00002142-r	cmn:lemma	公元前
00002312-a	cmn:lemma	离开轴心+的
00002312-a	cmn:lemma	轴外+的
00002312-a	cmn:lemma	远轴+的
00002325-v	cmn:lemma	呼吸
00002436-r	cmn:lemma	在马背上+的
00002436-r	cmn:lemma	马上
00002436-r	cmn:lemma	马背
00002436-r	cmn:lemma	骑在马上
00002452-n	cmn:lemma	东西
00002527-a	cmn:lemma	近轴+的
00002573-v	cmn:lemma	呼吸
00002621-r	cmn:lemma	刚
00002621-r	cmn:lemma	刚刚
00002684-n	cmn:lemma	客体
00002684-n	cmn:lemma	对象
00002684-n	cmn:lemma	物体
00002684-n	cmn:lemma	目标
00002724-v	cmn:lemma	呛
00002724-v	cmn:lemma	噎
00002724-v	cmn:lemma	窒息
00002730-a	cmn:lemma	上侧+的
00002843-a	cmn:lemma	下侧+的
00002942-v	cmn:lemma	换气过度
00002956-a	cmn:lemma	使外展
00002956-a	cmn:lemma	向外扩展+的
00003093-r	cmn:lemma	仅仅
00003093-r	cmn:lemma	几乎不
00003093-r	cmn:lemma	简直不
00003093-r	cmn:lemma	简直没有
00003131-a	cmn:lemma	使内收
00003131-a	cmn:lemma	使并拢
00003131-a	cmn:lemma	内敛的
00003133-v	cmn:lemma	换气过度
00003294-r	cmn:lemma	各向异性+的
00003294-r	cmn:lemma	非匀质的
00003316-v	cmn:lemma	吐气
00003380-r	cmn:lemma	恼人+地
00003431-v	cmn:lemma	嗝
00003431-v	cmn:lemma	嗳气
00003431-v	cmn:lemma	打嗝
00003431-v	cmn:lemma	饱嗝
00003483-r	cmn:lemma	从根本上
00003483-r	cmn:lemma	从根本上说
00003483-r	cmn:lemma	基本上
00003483-r	cmn:lemma	实质上
00003483-r	cmn:lemma	本质上
00003483-r	cmn:lemma	根本上
00003553-a	cmn:lemma	发展中+的
00003553-a	cmn:lemma	开始形成
00003553-a	cmn:lemma	形成+的
00003553-a	cmn:lemma	新兴+的
00003553-a	cmn:lemma	浮现+的
00003553-n	cmn:lemma	单位
00003553-n	cmn:lemma	部件
00003662-v	cmn:lemma	夺取
00003662-v	cmn:lemma	封杀
00003662-v	cmn:lemma	挤出
00003662-v	cmn:lemma	迫使屈服
00003662-v	cmn:lemma	迫使离开
00003662-v	cmn:lemma	迫使让步
00003771-r	cmn:lemma	幸福+的
00003771-r	cmn:lemma	愉快+的
00003771-r	cmn:lemma	神圣+的
00003826-v	cmn:lemma	打嗝
00003826-v	cmn:lemma	打嗝儿
00003829-a	cmn:lemma	临盆+的
00003829-a	cmn:lemma	生产+的
00003829-a	cmn:lemma	生育+的
00003846-r	cmn:lemma	沸腾+的
00003925-r	cmn:lemma	嫉妒+地
00003925-r	cmn:lemma	羡慕+地
00004032-v	cmn:lemma	叹息
00004032-v	cmn:lemma	叹气
00004038-r	cmn:lemma	尖刻+地
00004038-r	cmn:lemma	尖锐+地
00004171-a	cmn:lemma	即将断气
00004171-a	cmn:lemma	垂死的人
00004171-a	cmn:lemma	濒死+的
00004171-a	cmn:lemma	腐朽+的
00004184-r	cmn:lemma	否定+地
00004184-r	cmn:lemma	消极+地
00004227-v	cmn:lemma	呼气
00004258-n	cmn:lemma	生物
00004288-r	cmn:lemma	有害+地
00004296-a	cmn:lemma	临终
00004296-a	cmn:lemma	最后+的
00004394-r	cmn:lemma	亲切+的
00004394-r	cmn:lemma	仁慈+的
00004394-r	cmn:lemma	体贴+的
00004394-r	cmn:lemma	友好+的
00004394-r	cmn:lemma	和蔼+的
00004413-a	cmn:lemma	删节+的
00004413-a	cmn:lemma	省略+的
00004475-n	cmn:lemma	有机体
00004475-n	cmn:lemma	生物
00004492-v	cmn:lemma	屏住呼吸
00004567-r	cmn:lemma	不友善+地
00004567-r	cmn:lemma	不和善+地
00004605-v	cmn:lemma	发出
00004605-v	cmn:lemma	散发
00004615-a	cmn:lemma	删节
00004615-a	cmn:lemma	削减+的
00004615-a	cmn:lemma	缩短+的
00004615-a	cmn:lemma	降低+的
00004722-r	cmn:lemma	仅
00004722-r	cmn:lemma	仅仅
00004722-r	cmn:lemma	刚刚
00004722-r	cmn:lemma	只不过
00004722-r	cmn:lemma	只是
00004722-r	cmn:lemma	只有
00004722-r	cmn:lemma	就
00004722-r	cmn:lemma	恰好
00004723-a	cmn:lemma	减半
00004723-a	cmn:lemma	删到一半
00004817-a	cmn:lemma	概括
00004817-a	cmn:lemma	浓缩+的
00004819-v	cmn:lemma	喷嚏
00004819-v	cmn:lemma	打喷嚏
00004967-r	cmn:lemma	完全+地
00004967-r	cmn:lemma	简直+地
00004980-a	cmn:lemma	完整+的
00004980-a	cmn:lemma	未经删节+的
00005041-v	cmn:lemma	吸入
00005055-r	cmn:lemma	简朴+地
00005107-a	cmn:lemma	全长+的
00005107-a	cmn:lemma	未切+的
00005107-a	cmn:lemma	未删节+的
00005205-a	cmn:lemma	完全+的
00005205-a	cmn:lemma	绝对+的
00005210-r	cmn:lemma	以往
00005210-r	cmn:lemma	古代
00005343-r	cmn:lemma	可论证+的
00005343-r	cmn:lemma	可辩论+的
00005453-r	cmn:lemma	不害羞+地
00005473-a	cmn:lemma	径直+的
00005473-a	cmn:lemma	直接+的
00005526-v	cmn:lemma	喘息
00005526-v	cmn:lemma	喘气
