# Open Dutch WordNet	nld	http://wordpress.let.vupr.nl/odwn/	CC BY SA 4.0
00001740-n	nld:lemma	entiteit
00001740-n	nld:lemma	het wezen
00001740-n	nld:lemma	iets
00001740-n	nld:lemma	wezen
00001740-n	nld:lemma	wezenlijkheid
00001740-v	nld:lemma	ademen
00001740-v	nld:lemma	ademhalen
00001740-v	nld:lemma	asemen
00001740-v	nld:lemma	inademen
00001740-v	nld:lemma	respireren
00001930-n	nld:lemma	entiteit
00002684-n	nld:lemma	ding
00002684-n	nld:lemma	voorwerp
00003431-v	nld:lemma	boer
00003431-v	nld:lemma	boeren
00003553-n	nld:lemma	onderdeel
00003826-v	nld:lemma	hik
00003826-v	nld:lemma	hikken
00004227-v	nld:lemma	uitademen
00004258-n	nld:lemma	organisme
00004413-a	nld:lemma	beknopt
00004475-n	nld:lemma	organisme
00004475-n	nld:lemma	organismen
00004475-n	nld:lemma	wezen
00004819-v	nld:lemma	niezen
00005787-n	nld:lemma	benthos
00005787-n	nld:lemma	zeebodem
00005815-v	nld:lemma	hoesten
00005815-v	nld:lemma	ik ben zat
00005815-v	nld:lemma	kuch
00005815-v	nld:lemma	kuchen
00005815-v	nld:lemma	reutelen
00005815-v	nld:lemma	rochelen
00005930-n	nld:lemma	dwergster
00006150-n	nld:lemma	bron
00006150-n	nld:lemma	ouder
00006238-v	nld:lemma	hoesten
00006238-v	nld:lemma	ophoesten
00006484-n	nld:lemma	cel
00007328-v	nld:lemma	geeuwen
00007347-n	nld:lemma	aanleiding
00007347-n	nld:lemma	beweeggrond
00007347-n	nld:lemma	beweegreden
00007347-n	nld:lemma	bewerker
00007347-n	nld:lemma	motief
00007347-n	nld:lemma	oorzaak
00007347-n	nld:lemma	reden
00007347-n	nld:lemma	veroorzaker
00007739-v	nld:lemma	flitsen
00007739-v	nld:lemma	knippen
00007739-v	nld:lemma	knipperen
00007846-n	nld:lemma	deze of gene
00007846-n	nld:lemma	figuur
00007846-n	nld:lemma	iemand
00007846-n	nld:lemma	individu
00007846-n	nld:lemma	man
00007846-n	nld:lemma	mens
00007846-n	nld:lemma	persoon
00008299-v	nld:lemma	knipogen
00008299-v	nld:lemma	knipoog
00008299-v	nld:lemma	knipoogje
00008799-v	nld:lemma	loensen
00008799-v	nld:lemma	scheelkijken
00009147-v	nld:lemma	verharen
00009147-v	nld:lemma	vervellen
00009978-a	nld:lemma	gulzig
00010054-v	nld:lemma	uitschieten
00010435-v	nld:lemma	bezoeken
00010435-v	nld:lemma	doen
00010435-v	nld:lemma	gedragen
00010435-v	nld:lemma	spelen
00010435-v	nld:lemma	zich gedragen
00011982-v	nld:lemma	kwakzalver
00011982-v	nld:lemma	kwakzalveren
00013615-v	nld:lemma	betonen
00013615-v	nld:lemma	houden
00013615-v	nld:lemma	uithangen
00013615-v	nld:lemma	voordoen
00013887-a	nld:lemma	overvloedig
00014034-v	nld:lemma	trillen
00014405-v	nld:lemma	rusten
00014742-v	nld:lemma	bronzen
00014742-v	nld:lemma	keveren
00014742-v	nld:lemma	knorren
00014742-v	nld:lemma	maffen
00014742-v	nld:lemma	meuren
00014742-v	nld:lemma	pitten
00014742-v	nld:lemma	rusten
00014742-v	nld:lemma	slapen
00014742-v	nld:lemma	snurken
00015303-v	nld:lemma	doezelen
00015303-v	nld:lemma	dommelen
00015303-v	nld:lemma	dutten
00015303-v	nld:lemma	luimen
