# Wordnet Bahasa	zsm	http://wn-msa.sourceforge.net/	MIT 
00001740-a	zsm:lemma	berdaya
00001740-a	zsm:lemma	berkebolehan
00001740-a	zsm:lemma	keahlian
00001740-a	zsm:lemma	layak
00001740-a	zsm:lemma	mahir
00001740-n	zsm:lemma	entiti
00001740-n	zsm:lemma	hakikat
00001740-n	zsm:lemma	keberadaan
00001740-n	zsm:lemma	kewujudan
00001740-n	zsm:lemma	sesuatu
00001740-n	zsm:lemma	tablet
00001740-v	zsm:lemma	bernafas
00001740-v	zsm:lemma	menarik
00001740-v	zsm:lemma	menarik nafas
00001740-v	zsm:lemma	menghembuskan
00001740-v	zsm:lemma	menghirup
00001740-v	zsm:lemma	menyedut
00001740-v	zsm:lemma	nafas
00001740-v	zsm:lemma	pernafasan
00001740-v	zsm:lemma	tersedut
00002137-n	zsm:lemma	abstraksi
00002137-n	zsm:lemma	pengasingan
00002137-n	zsm:lemma	peniskalaan
00002312-a	zsm:lemma	belakang
00002312-a	zsm:lemma	dorsal
00002325-v	zsm:lemma	bernafas
00002452-n	zsm:lemma	benda
00002573-v	zsm:lemma	bernafas
00002621-r	zsm:lemma	cuma
00002621-r	zsm:lemma	hanya
00002621-r	zsm:lemma	memang
00002621-r	zsm:lemma	sedang
00002621-r	zsm:lemma	sungguh
00002684-n	zsm:lemma	barang
00002684-n	zsm:lemma	benda
00002684-n	zsm:lemma	objek
00002724-v	zsm:lemma	melemaskan
00002724-v	zsm:lemma	mencekik
00002724-v	zsm:lemma	tercekik
00002724-v	zsm:lemma	tersedak
00002942-v	zsm:lemma	terengah-engah
00003093-r	zsm:lemma	hanya
00003431-v	zsm:lemma	bergerobok
00003431-v	zsm:lemma	bersenang-senang
00003431-v	zsm:lemma	bersendawa
00003431-v	zsm:lemma	bertahak
00003431-v	zsm:lemma	betahak
00003431-v	zsm:lemma	menggelegak
00003431-v	zsm:lemma	menggelembung
00003431-v	zsm:lemma	menggerobok
00003553-n	zsm:lemma	semuanya
00003553-n	zsm:lemma	unit
00003826-v	zsm:lemma	sedu
00003826-v	zsm:lemma	tersedu
00003826-v	zsm:lemma	tersedu-sedu
00003829-a	zsm:lemma	melahirkan
00003846-r	zsm:lemma	menindih
00004032-v	zsm:lemma	berkeluh
00004032-v	zsm:lemma	hai
00004032-v	zsm:lemma	keluh-kesah
00004032-v	zsm:lemma	keluhan
00004032-v	zsm:lemma	mengeluh
00004171-a	zsm:lemma	nazak
00004227-v	zsm:lemma	berakhir
00004227-v	zsm:lemma	mati
00004227-v	zsm:lemma	menghembus
00004227-v	zsm:lemma	menghembuskan
00004394-r	zsm:lemma	kiranya
00004475-n	zsm:lemma	benda hidup
00004475-n	zsm:lemma	insan
00004475-n	zsm:lemma	makhluk
00004475-n	zsm:lemma	manusia
00004475-n	zsm:lemma	orang
00004475-n	zsm:lemma	organisma
00004492-v	zsm:lemma	tahan
00004605-v	zsm:lemma	menghembus
00004605-v	zsm:lemma	menghembuskan
00004605-v	zsm:lemma	menunjukkan
00004722-r	zsm:lemma	baru
00004722-r	zsm:lemma	cuba
00004722-r	zsm:lemma	cuma
00004722-r	zsm:lemma	cuman
00004722-r	zsm:lemma	hanya
00004722-r	zsm:lemma	masih
00004722-r	zsm:lemma	melainkan
00004722-r	zsm:lemma	memang
00004722-r	zsm:lemma	sahaja
00004722-r	zsm:lemma	saja
00004722-r	zsm:lemma	sedangkan
00004722-r	zsm:lemma	sederhana
00004722-r	zsm:lemma	semata-mata
00004722-r	zsm:lemma	tetapi
00004819-v	zsm:lemma	bersin
00005041-v	zsm:lemma	menarik
00005041-v	zsm:lemma	menarik nafas
00005041-v	zsm:lemma	menghayati
00005041-v	zsm:lemma	menghidu
00005041-v	zsm:lemma	menghirup
00005041-v	zsm:lemma	mengobarkan
00005041-v	zsm:lemma	menyedot
00005041-v	zsm:lemma	menyedut
00005041-v	zsm:lemma	menyerot
00005107-a	zsm:lemma	lengkap
00005205-a	zsm:lemma	kemutlakan
00005205-a	zsm:lemma	mutlak
00005205-a	zsm:lemma	sempurna
00005473-a	zsm:lemma	betul-betul
00005473-a	zsm:lemma	langsung
00005473-a	zsm:lemma	sama sekali
00005526-v	zsm:lemma	beralun
00005526-v	zsm:lemma	berkempul-kempul
00005526-v	zsm:lemma	cungap
00005526-v	zsm:lemma	cungap-cangip
00005526-v	zsm:lemma	cungapan
00005526-v	zsm:lemma	engap-engapan
00005526-v	zsm:lemma	gempul-gempul
00005526-v	zsm:lemma	kesuh-kesih
00005526-v	zsm:lemma	membinjat
00005526-v	zsm:lemma	mencungap
00005526-v	zsm:lemma	mengalun
00005526-v	zsm:lemma	mengengah-engah
00005526-v	zsm:lemma	tercungap-cungap
00005526-v	zsm:lemma	terengah-engah
00005526-v	zsm:lemma	terhungap
00005526-v	zsm:lemma	terkapah-kapah
00005526-v	zsm:lemma	termengah-mengah
00005526-v	zsm:lemma	tersengah-sengah
00005599-a	zsm:lemma	mutlak
00005599-a	zsm:lemma	penuh
00005779-r	zsm:lemma	amat sangat
00005779-r	zsm:lemma	bukan main
00005779-r	zsm:lemma	jauh
00005815-v	zsm:lemma	batuk
00005815-v	zsm:lemma	batuk kecil
00005815-v	zsm:lemma	lekuh-lekah
00005815-v	zsm:lemma	terbatuk-batuk
00005930-n	zsm:lemma	kerdil
00006032-a	zsm:lemma	bandingan
00006032-a	zsm:lemma	komparatif
00006032-a	zsm:lemma	nisbi
00006032-a	zsm:lemma	perbandingan
00006032-a	zsm:lemma	relatif
00006034-r	zsm:lemma	terlampau
00006100-v	zsm:lemma	batuk
00006100-v	zsm:lemma	memakuk
00006100-v	zsm:lemma	memekuk
00006100-v	zsm:lemma	mengokol
00006105-r	zsm:lemma	biasanya
00006105-r	zsm:lemma	lazimnya
00006238-v	zsm:lemma	meludah
00006238-v	zsm:lemma	membelahak
00006238-v	zsm:lemma	terbelahak
00006269-n	zsm:lemma	hidup
00006269-n	zsm:lemma	hidupan
00006269-n	zsm:lemma	kehidupan
00006269-n	zsm:lemma	takdir
00006336-a	zsm:lemma	penghentian
00006484-n	zsm:lemma	sel
00006523-v	zsm:lemma	mendengus
00006697-v	zsm:lemma	mendesah
00006777-a	zsm:lemma	membujuk
00006802-v	zsm:lemma	mendengus
00006802-v	zsm:lemma	mengeluarkan
00006802-v	zsm:lemma	menghembuskan
00006802-v	zsm:lemma	terengah-engah
00007012-v	zsm:lemma	menghembuskan
00007015-r	zsm:lemma	beberapa
00007015-r	zsm:lemma	berkeliling
00007015-r	zsm:lemma	hampir
00007015-r	zsm:lemma	keliling
00007015-r	zsm:lemma	kira
00007015-r	zsm:lemma	kira-kira
00007015-r	zsm:lemma	lebih kurang
00007015-r	zsm:lemma	mengelilingi
00007015-r	zsm:lemma	sekitar
00007193-v	zsm:lemma	sesak
00007328-v	zsm:lemma	kuap
00007328-v	zsm:lemma	menguap
00007347-n	zsm:lemma	fasal
00007347-n	zsm:lemma	mendatangkan
00007347-n	zsm:lemma	menetaskan
00007347-n	zsm:lemma	mengakibatkan
00007347-n	zsm:lemma	menimbulkan
00007347-n	zsm:lemma	menyebabkan
00007347-n	zsm:lemma	mula
00007347-n	zsm:lemma	penyebab
00007347-n	zsm:lemma	pokok kalimat
00007347-n	zsm:lemma	punca
00007347-n	zsm:lemma	sebab
00007488-r	zsm:lemma	benar-benar
00007488-r	zsm:lemma	sama sekali
00007516-a	zsm:lemma	mampung
00007549-v	zsm:lemma	mencium
00007549-v	zsm:lemma	menghidu
00007549-v	zsm:lemma	menyenguk
00007703-r	zsm:lemma	sebahagian
00007703-r	zsm:lemma	separuh
00007739-v	zsm:lemma	berkedip
00007739-v	zsm:lemma	berkedip-kedip
00007739-v	zsm:lemma	berkejap-kejap
00007739-v	zsm:lemma	berkelip
00007739-v	zsm:lemma	berkelip-kelip
00007739-v	zsm:lemma	berkerdip
00007739-v	zsm:lemma	mengejapkan
00007739-v	zsm:lemma	mengenyit
00007739-v	zsm:lemma	mengerlip
00007739-v	zsm:lemma	menggeridip
00007739-v	zsm:lemma	terembut-rembut
00007846-n	zsm:lemma	individu
00007846-n	zsm:lemma	insan
00007846-n	zsm:lemma	manusia
00007846-n	zsm:lemma	orang
00007846-n	zsm:lemma	orang perseorangan
00007846-n	zsm:lemma	seorang
00007846-n	zsm:lemma	seseorang
00007846-n	zsm:lemma	sukma
00007846-n	zsm:lemma	unik
00007884-r	zsm:lemma	separuh
00007884-r	zsm:lemma	setengah
00008007-r	zsm:lemma	benar-benar
00008007-r	zsm:lemma	betul-betul
00008007-r	zsm:lemma	bulat-bulat
00008007-r	zsm:lemma	keseluruhan
00008007-r	zsm:lemma	kesemuanya
00008007-r	zsm:lemma	pd umumnya
00008007-r	zsm:lemma	sama sekali
00008007-r	zsm:lemma	sehabis
00008195-v	zsm:lemma	mengedipkan
00008195-v	zsm:lemma	mengejapkan
00008195-v	zsm:lemma	mengelipkan
00008299-v	zsm:lemma	mengejapkan
00008435-v	zsm:lemma	berkedip
00008435-v	zsm:lemma	berkelip
00008435-v	zsm:lemma	mengejapkan
00008435-v	zsm:lemma	terembut-rembut
00008600-r	zsm:lemma	belaka
00008600-r	zsm:lemma	cuma
00008600-r	zsm:lemma	hanya
00008600-r	zsm:lemma	melulu
00008600-r	zsm:lemma	sahaja
00008600-r	zsm:lemma	semata-mata
00008600-r	zsm:lemma	sendiri
00008600-r	zsm:lemma	sendirian
00008600-r	zsm:lemma	seorang diri
00008799-v	zsm:lemma	kerlingan
00008997-r	zsm:lemma	betul-betul
00009147-v	zsm:lemma	bersalin
00009147-v	zsm:lemma	bersalin kulit
00009147-v	zsm:lemma	gugur
00009147-v	zsm:lemma	luruh
00009147-v	zsm:lemma	mencucurkan
00009147-v	zsm:lemma	menggugurkan
00009147-v	zsm:lemma	meranggas
00009147-v	zsm:lemma	rontok
00009147-v	zsm:lemma	tanggal
00009373-r	zsm:lemma	bersih
00009373-r	zsm:lemma	betul-betul
00009373-r	zsm:lemma	langsung
00009373-r	zsm:lemma	sama sekali
00009373-r	zsm:lemma	tepat
00009492-v	zsm:lemma	melocot
00009631-v	zsm:lemma	gerenyet
00009631-v	zsm:lemma	geronyot
00009631-v	zsm:lemma	kekejangan
00009631-v	zsm:lemma	menggeletik
00009631-v	zsm:lemma	menggeletis
00009631-v	zsm:lemma	menggerenyet
00009631-v	zsm:lemma	sentak
00009631-v	zsm:lemma	temut-temut
00009631-v	zsm:lemma	tersentak
00009859-r	zsm:lemma	tepat
00009966-r	zsm:lemma	kiranya
00009966-r	zsm:lemma	sila
00009966-r	zsm:lemma	silakan
00009978-a	zsm:lemma	besar perut
00009978-a	zsm:lemma	lahap
00009978-a	zsm:lemma	pajuh
00010047-r	zsm:lemma	tersalah
00010047-r	zsm:lemma	tersilap
00010435-v	zsm:lemma	beraksi
00010435-v	zsm:lemma	berbuat
00010435-v	zsm:lemma	berkelakuan
00010435-v	zsm:lemma	berlaku
00010435-v	zsm:lemma	berperangai
00010435-v	zsm:lemma	bersifat
00010435-v	zsm:lemma	bersikap
00010435-v	zsm:lemma	bertindak
00010435-v	zsm:lemma	bertingkah
00010435-v	zsm:lemma	bertingkah laku
00010435-v	zsm:lemma	kelakuan
00010435-v	zsm:lemma	melakukan
00010435-v	zsm:lemma	mengakok
00010435-v	zsm:lemma	tindak
00010726-a	zsm:lemma	pelahap
00010726-a	zsm:lemma	rakus
00011093-r	zsm:lemma	baik
00011093-r	zsm:lemma	baik-baik
00011160-a	zsm:lemma	gelojoh
00011160-a	zsm:lemma	lahap
00011160-a	zsm:lemma	rakus
00011327-a	zsm:lemma	pelahap
00011361-v	zsm:lemma	meminta-minta
00011361-v	zsm:lemma	memohon
00011361-v	zsm:lemma	mengemis
00011516-r	zsm:lemma	compang-camping
00011551-v	zsm:lemma	mengira
00011698-v	zsm:lemma	kasar
00011757-a	zsm:lemma	abstrak
00011757-a	zsm:lemma	memujaradkan
00011757-a	zsm:lemma	mujarad
00011757-a	zsm:lemma	niskala
00012129-r	zsm:lemma	baik
00012137-v	zsm:lemma	membahayakan
00012137-v	zsm:lemma	mengancam
00012267-v	zsm:lemma	membuat
00012267-v	zsm:lemma	mencipta
00012267-v	zsm:lemma	mendapatkan
00012362-a	zsm:lemma	konsepsi
00012434-v	zsm:lemma	menggertak
00012434-v	zsm:lemma	menyombongkan diri
00012531-r	zsm:lemma	wah
00012613-v	zsm:lemma	kaku
00012753-v	zsm:lemma	sewenang-wenang
00012854-v	zsm:lemma	romantis
00012932-a	zsm:lemma	ideologi
00012932-a	zsm:lemma	kepercayaan
00013160-a	zsm:lemma	berwujud
00013160-a	zsm:lemma	konkrit
00013160-a	zsm:lemma	maujud
00013160-a	zsm:lemma	nyata
00013236-r	zsm:lemma	buruk
00013236-r	zsm:lemma	malang
00013328-v	zsm:lemma	bermain
00013328-v	zsm:lemma	bermain-main
00013328-v	zsm:lemma	main
00013328-v	zsm:lemma	memetik
00013328-v	zsm:lemma	mempersembahkan
00013328-v	zsm:lemma	mempertontonkan
00013442-a	zsm:lemma	benar
00013442-a	zsm:lemma	objektif
00013615-v	zsm:lemma	berbuat
00013615-v	zsm:lemma	berkesan
00013615-v	zsm:lemma	bermain-main
00013615-v	zsm:lemma	berpura-pura
00013615-v	zsm:lemma	bertingkah
00013615-v	zsm:lemma	memetik
00013615-v	zsm:lemma	mempertontonkan
00013615-v	zsm:lemma	terjadi
00013626-r	zsm:lemma	wah
00013793-r	zsm:lemma	wah
00013887-a	zsm:lemma	banyak
00013887-a	zsm:lemma	berlebih-lebih
00013887-a	zsm:lemma	berlimpah-limpah
00013887-a	zsm:lemma	kaya
00013887-a	zsm:lemma	lebat
00013887-a	zsm:lemma	limpah
00013887-a	zsm:lemma	melacak
00013887-a	zsm:lemma	murah
00013887-a	zsm:lemma	suki
00014034-v	zsm:lemma	bergetar
00014034-v	zsm:lemma	bergoyang
00014034-v	zsm:lemma	menggeletar
00014034-v	zsm:lemma	menggeligis
00014034-v	zsm:lemma	menggempakan
00014034-v	zsm:lemma	menggentarkan
00014034-v	zsm:lemma	menggigil
00014034-v	zsm:lemma	menggoyang
00014034-v	zsm:lemma	menghinggut
00014034-v	zsm:lemma	terketar-ketar
00014201-v	zsm:lemma	bergerunyut
00014201-v	zsm:lemma	bergidik
00014201-v	zsm:lemma	geli-geleman
00014201-v	zsm:lemma	geligis
00014201-v	zsm:lemma	gelugut
00014201-v	zsm:lemma	gemelugut
00014201-v	zsm:lemma	gementar
00014201-v	zsm:lemma	gigih
00014201-v	zsm:lemma	meligih
00014201-v	zsm:lemma	menggecarkan
00014201-v	zsm:lemma	menggeletar
00014201-v	zsm:lemma	menggeligis
00014201-v	zsm:lemma	menggeritik
00014201-v	zsm:lemma	menggigil
00014201-v	zsm:lemma	mengogoh
00014201-v	zsm:lemma	tergigil
00014201-v	zsm:lemma	terkokol-kokol
00014285-r	zsm:lemma	banyak
00014285-r	zsm:lemma	wah
00014405-v	zsm:lemma	berehat
00014405-v	zsm:lemma	beristirahat
00014490-a	zsm:lemma	banyak
00014490-a	zsm:lemma	cukup
00014490-a	zsm:lemma	memadai
00014549-v	zsm:lemma	beranjak
00014549-v	zsm:lemma	berganjak
00014549-v	zsm:lemma	bergerak
00014549-v	zsm:lemma	bergeser
00014549-v	zsm:lemma	garit
00014549-v	zsm:lemma	gerak
00014549-v	zsm:lemma	memindahkan
00014549-v	zsm:lemma	menggerakkan
00014738-r	zsm:lemma	berat
00014742-v	zsm:lemma	molor
00014742-v	zsm:lemma	tidur
00014858-a	zsm:lemma	banyak
00014858-a	zsm:lemma	bercambah
00014882-r	zsm:lemma	wah
00015007-r	zsm:lemma	wah
00015163-v	zsm:lemma	membondot
00015163-v	zsm:lemma	menggabungkan
00015163-v	zsm:lemma	menggemal
00015247-a	zsm:lemma	besar
00015247-a	zsm:lemma	hidup
00015247-a	zsm:lemma	lapang
00015247-a	zsm:lemma	rimbun
00015247-a	zsm:lemma	subur
00015303-v	zsm:lemma	memicingkan
00015303-v	zsm:lemma	mengantuk
00015303-v	zsm:lemma	tertidur
00015303-v	zsm:lemma	tidur
00015388-n	zsm:lemma	binatang
00015388-n	zsm:lemma	fauna
00015388-n	zsm:lemma	haiwan
00015388-n	zsm:lemma	makhluk
00015388-n	zsm:lemma	manusia
00015388-n	zsm:lemma	sato
00015388-n	zsm:lemma	satwa
00015471-r	zsm:lemma	boleh tahan
00015471-r	zsm:lemma	okey
00015498-v	zsm:lemma	mengangut
00015498-v	zsm:lemma	terkelap
00015854-a	zsm:lemma	banyak
00015953-r	zsm:lemma	benar-benar
00015953-r	zsm:lemma	parah
00015953-r	zsm:lemma	sedalam-dalamnya
00015953-r	zsm:lemma	teruk
00016135-a	zsm:lemma	lebat
00016135-a	zsm:lemma	merimbun
00016350-a	zsm:lemma	penuh sesak
00016380-v	zsm:lemma	mengantuk
00016532-a	zsm:lemma	mencurah-curah
00016573-v	zsm:lemma	tersengguk-sengguk
00016647-a	zsm:lemma	menghijau
00016702-v	zsm:lemma	angguk
00016702-v	zsm:lemma	mengangguk
00016702-v	zsm:lemma	tersengguk-sengguk
00017024-a	zsm:lemma	jarang
00017024-a	zsm:lemma	nadir
