# Multilingual Central Repository	cat	http://adimen.si.ehu.es/web/MCR/	CC BY 3.0 
00001740-a	lemma	apte
00001740-a	lemma	capaç
00001740-a	lemma	competent
00001740-n	lemma	entitat
00001740-v	lemma	alenar
00001740-v	lemma	espirar
00001740-v	lemma	respirar
00001837-r	lemma	DC
00001837-r	lemma	dC
00001930-n	lemma	entitat física
00002098-a	lemma	impossibilitat
00002098-a	lemma	incapaç
00002137-n	lemma	abstracció
00002312-a	lemma	abaxial
00002452-n	lemma	cosa
00002527-a	lemma	adaxial
00002684-n	lemma	cosa
00002684-n	lemma	objecte
00002684-n	lemma	objecte físic
00002684-n	lemma	objecte inanimat
00002724-v	lemma	ofegar-se
00002724-v	lemma	sufocar-se
00002942-v	lemma	hiperventilar
00002956-a	lemma	abductor
00003316-v	lemma	aspirar
00003431-v	lemma	eructar
00003431-v	lemma	rotar
00003553-a	lemma	emergent
00003553-a	lemma	incipient
00003553-a	lemma	naixent
00003553-n	lemma	conjunt
00003553-n	lemma	unitat
00003553-n	lemma	unitat completa
00003662-v	lemma	fer fora
00003826-v	lemma	singlotar
00003829-a	lemma	paridora
00004032-v	lemma	sospirar
00004171-a	lemma	moribund
00004227-v	lemma	exhalar
00004227-v	lemma	expirar
00004258-n	lemma	entitat viva
00004258-n	lemma	organisme
00004258-n	lemma	ésser viu
00004296-a	lemma	postrem
00004296-a	lemma	últim
00004413-a	lemma	abreujat
00004413-a	lemma	abreviat
00004475-n	lemma	organisme
00004475-n	lemma	ésser
00004475-n	lemma	ésser viu
00004605-v	lemma	emanar
00004605-v	lemma	exhalar
00004615-a	lemma	escurçat
00004615-a	lemma	tallat
00004819-v	lemma	esternudar
00004980-a	lemma	íntegre
00005041-v	lemma	aspirar
00005107-a	lemma	complet
00005107-a	lemma	íntegre
00005205-a	lemma	absolut
00005205-a	lemma	complet
00005205-a	lemma	perfecte
00005205-a	lemma	total
00005526-v	lemma	bleixar
00005526-v	lemma	esbufegar
00005526-v	lemma	panteixar
00005599-a	lemma	incondicional
00005599-a	lemma	inqüestionable
00005718-a	lemma	infinit
00005787-n	lemma	bentos
00005815-v	lemma	tossir
00006024-n	lemma	heterotròfia
00006032-a	lemma	relatiu
00006238-v	lemma	expectorar
00006269-n	lemma	vida
00006336-a	lemma	absorbent
00006484-n	lemma	cèl·lula
00006523-v	lemma	bleixar
00006523-v	lemma	bramular
00006523-v	lemma	brufolar
00006523-v	lemma	esbufegar
00006523-v	lemma	grunyir
00006523-v	lemma	panteixar
00006697-v	lemma	panteixar
00006777-a	lemma	absorbefaent
00006802-v	lemma	brufolar
00006885-a	lemma	assimilatiu
00006885-a	lemma	assimilatori
00007012-v	lemma	bufar
00007328-v	lemma	badallar
00007347-n	lemma	agent causal
00007347-n	lemma	causa
00007516-a	lemma	esponjós
00007549-v	lemma	esnifar
00007549-v	lemma	olorar
00007739-v	lemma	pestanyejar
00007813-a	lemma	no-absorbent
00007846-n	lemma	humà
00007846-n	lemma	individu
00007846-n	lemma	mortal
00007846-n	lemma	persona
00007846-n	lemma	ésser humà
00007990-a	lemma	repel·lent
00007990-a	lemma	resistent
00008195-v	lemma	parpellejar
00008206-a	lemma	adsorbent
00008435-v	lemma	parpallejar
00008435-v	lemma	pestanyejar
00008595-a	lemma	no-adsorbent
00008602-v	lemma	mig aclucar
00008734-a	lemma	absorbible
00008877-a	lemma	adsorbible
00009046-a	lemma	moderat
00009147-v	lemma	canviar
00009147-v	lemma	mudar
00009346-a	lemma	abstinent
00009492-v	lemma	descamar-se
00009618-a	lemma	ascètic
00009618-a	lemma	auster
00009618-a	lemma	espartà
00009631-v	lemma	sacsejar
00009631-v	lemma	sotragar
00009978-a	lemma	golafre
00009978-a	lemma	voraç
00010385-a	lemma	crapulós
00010435-v	lemma	actuar
00010435-v	lemma	comportar-se
00010435-v	lemma	obrar
00010537-a	lemma	crapulós
00010726-a	lemma	afamat
00010726-a	lemma	voraç
00011160-a	lemma	golafre
00011160-a	lemma	voraç
00011327-a	lemma	marrà
00011327-a	lemma	porc
00011757-a	lemma	abstracte
00012071-a	lemma	conceptual
00012071-a	lemma	nocional
00012267-v	lemma	fer-se
00012362-a	lemma	conceptual
00012434-v	lemma	faronejar
00012689-a	lemma	ideal
00012854-v	lemma	idealitzar
00013160-a	lemma	concret
00013172-v	lemma	potinejar
00013328-v	lemma	jugar
00013442-a	lemma	objectiu
00013615-v	lemma	fer veure
00013615-v	lemma	portar-se
00013615-v	lemma	simular
00013662-a	lemma	real
00013662-a	lemma	tangible
00013887-a	lemma	abundant
00013887-a	lemma	abundós
00013887-a	lemma	copiós
00014034-v	lemma	agitar
00014034-v	lemma	remenar
00014034-v	lemma	sacsejar
00014201-v	lemma	estremir-se
00014201-v	lemma	tremolar
00014405-v	lemma	descansar
00014405-v	lemma	reposar
00014490-a	lemma	abundant
00014490-a	lemma	copiós
00014549-v	lemma	moure's
00014742-v	lemma	dormir
00014742-v	lemma	dormisquejar
00014858-a	lemma	abundant
00014858-a	lemma	extens
00015097-a	lemma	fàcil
00015247-a	lemma	abundant
00015247-a	lemma	abundós
00015247-a	lemma	copiós
00015247-a	lemma	exuberant
00015247-a	lemma	nombrós
00015247-a	lemma	profús
00015303-v	lemma	adormir-se
00015303-v	lemma	dormisquejar
00015303-v	lemma	endormiscar-se
00015303-v	lemma	ensopir-se
00015388-n	lemma	animal
00015388-n	lemma	bèstia
00015388-n	lemma	criatura
00015388-n	lemma	fauna
00015498-v	lemma	dormisquejar
00015498-v	lemma	fer una becaina
00015589-a	lemma	excedent
00015589-a	lemma	sobrant
00015589-a	lemma	sobrer
00015713-v	lemma	adormir-se
00015720-a	lemma	pletòric
00015720-a	lemma	sobreabundant
00015854-a	lemma	abundant
00015946-v	lemma	eixivernar
00015946-v	lemma	hivernar
00016183-v	lemma	estiuar
00016247-a	lemma	superabundant
00016380-v	lemma	dormisquejar
00016380-v	lemma	endormiscar-se
00016532-a	lemma	torrencial
00016702-v	lemma	assentir
00016756-a	lemma	escàs
00017024-a	lemma	rar
00017031-v	lemma	roncar
00017186-a	lemma	escàs
00017222-n	lemma	flora
00017222-n	lemma	planta
00017282-v	lemma	adormir-se
00017282-v	lemma	endormiscar-se
00017352-a	lemma	maltractat
00017509-a	lemma	copejat
00017509-a	lemma	maltractat
00017674-v	lemma	ajeure's
00017782-a	lemma	acceptable
00017865-v	lemma	allitar-se
00017865-v	lemma	estirar-se
00017865-v	lemma	gitar-se
00018158-v	lemma	aixecar-se
00018158-v	lemma	despertar-se
00018158-v	lemma	sortir del llit
00018222-a	lemma	impecable
00018222-a	lemma	irreprotxable
00018405-v	lemma	llevar
00018435-a	lemma	impecable
00018435-a	lemma	irreprotxable
00018526-v	lemma	despertar
00018526-v	lemma	despertar-se
00018584-a	lemma	inacceptable
00018584-a	lemma	inadmissible
00018813-v	lemma	despertar
00018813-v	lemma	despertar-se
00018850-a	lemma	censurable
00018850-a	lemma	inacceptable
00018850-a	lemma	inadmissible
00019128-n	lemma	objecte natural
00019131-a	lemma	accessible
00019273-v	lemma	adormir
00019273-v	lemma	endormiscar
00019349-a	lemma	accessible
00019448-v	lemma	afectar
00019505-a	lemma	accessible
00019505-a	lemma	assequible
00019613-n	lemma	substància
00019731-a	lemma	adient
00019731-a	lemma	còmode
00019731-a	lemma	pràctic
00019731-a	lemma	útil
00019792-v	lemma	atacar
00019874-a	lemma	inaccessible
00019982-v	lemma	ulcerar
00019982-v	lemma	ulcerar-se
00020090-n	lemma	substància
00020090-n	lemma	sustància
00020103-a	lemma	allunyat
00020103-a	lemma	distant
00020103-a	lemma	remot
00020259-v	lemma	vetllar
00020410-a	lemma	inaccessible
00020410-a	lemma	inassequible
00020410-a	lemma	inassolible
00020647-a	lemma	inabordable
00020647-a	lemma	inaccessible
00020671-v	lemma	hipnotitzar
00020787-a	lemma	atent
00020787-a	lemma	complaent
00020787-a	lemma	servicial
00020827-n	lemma	matèria
00020827-n	lemma	substància
00021065-v	lemma	anestesiar
00021110-a	lemma	atent
00021110-a	lemma	complaent
00021110-a	lemma	servicial
00021110-a	lemma	sol·lícit
00021265-n	lemma	aliment
00021265-n	lemma	menjar
00021265-n	lemma	nutrient
00021265-n	lemma	sustent
00021554-v	lemma	eteritzar
00021592-a	lemma	desatent
00021592-a	lemma	descortès
00021592-a	lemma	groller
00021734-n	lemma	nutrient
00021766-a	lemma	exacte
00021766-a	lemma	precís
00021826-v	lemma	cloroformitzar
00021939-n	lemma	artefacte
00022099-v	lemma	retornar
00022219-a	lemma	fidedigne
00022219-a	lemma	fidel
00022316-v	lemma	sedar
00022437-a	lemma	exacte
00022437-a	lemma	precís
00022686-v	lemma	estimular
00022686-v	lemma	vigoritzar
00022686-v	lemma	vigoritzar-se
00022903-n	lemma	article
00023100-n	lemma	tret psicològic
00023244-v	lemma	desenergitzar
00023271-n	lemma	cognició
00023271-n	lemma	coneixement
00023271-n	lemma	noesi
00023271-n	lemma	saber
00023383-a	lemma	imprecís
00023383-a	lemma	inexacte
00023473-v	lemma	reanimar-se
00023473-v	lemma	reviscolar-se
00023646-v	lemma	defallir
00023646-v	lemma	desmaiar-se
00023646-v	lemma	esmorteir-se
00023646-v	lemma	esvair-se
00023773-n	lemma	motiu
00023773-n	lemma	motivació
00023773-n	lemma	necessitat
00023854-a	lemma	defectuós
00023868-v	lemma	defallir
00023868-v	lemma	desmaiar-se
00023868-v	lemma	esvair-se
00024047-v	lemma	despertar-se
00024047-v	lemma	reanimar-se
00024047-v	lemma	retornar
00024139-a	lemma	infidel
00024264-n	lemma	atribut
00024264-n	lemma	tret
00024279-v	lemma	reanimar
00024279-v	lemma	revivificar
00024417-a	lemma	acostumat
00024417-a	lemma	habitual
00024619-a	lemma	acostumat
00024619-a	lemma	habituat
00024649-v	lemma	refrescar
00024720-n	lemma	estat
00024814-v	lemma	refrescar
00024834-a	lemma	desacostumat
00024834-a	lemma	inacostumat
00024834-a	lemma	inhabitual
00024996-a	lemma	nou
00024996-a	lemma	novell
00025034-v	lemma	rentar-se
00025203-v	lemma	tensar
00025203-v	lemma	tibar
00025238-a	lemma	acídic
00025470-a	lemma	àcid
00025633-a	lemma	acidificant
00025654-v	lemma	relaxar
00025728-a	lemma	alcalí
00025985-v	lemma	relaxar
00026051-a	lemma	alcalescent
00026153-v	lemma	tensar-se
00026153-v	lemma	tesar-se
00026153-v	lemma	tibar-se
00026168-a	lemma	bàsic
00026192-n	lemma	sentiment
00026294-a	lemma	basificar
00026385-v	lemma	relaxar
00026515-a	lemma	amfòter
00026515-a	lemma	anfipròtic
00026706-a	lemma	acidòfil
00026895-a	lemma	acidòfil
00026895-a	lemma	acidúric
00026941-v	lemma	aclofar-se
00026941-v	lemma	arrepapar-se
00027064-v	lemma	escalfar
00027167-n	lemma	lloc
00027247-a	lemma	reconegut
00027268-v	lemma	desemperesir-se
00027268-v	lemma	desentumir
00027268-v	lemma	distendre
00027268-v	lemma	estirar
00027268-v	lemma	estirar-se
00027570-v	lemma	eixarrancar
00027570-v	lemma	eixarrancar-se
00027599-a	lemma	acceptat
00027599-a	lemma	admès
00027599-a	lemma	reconegut
00027705-v	lemma	allargar
00027705-v	lemma	estendre
00027807-n	lemma	forma
00027833-a	lemma	acceptat
00027833-a	lemma	admès
00027833-a	lemma	confessat
00028167-v	lemma	estirar-se
00028181-a	lemma	declarable
00028270-n	lemma	temps
00028280-a	lemma	donat
00028362-v	lemma	envigorir
00028362-v	lemma	tonificar
00028362-v	lemma	vigoritzar
00028565-v	lemma	somriure
00028651-n	lemma	espai
00028867-a	lemma	desvalorat
00028876-v	lemma	clotet
00028984-a	lemma	secret
00029025-v	lemma	somriure
00029214-v	lemma	somriure
00029336-v	lemma	somriure
00029343-a	lemma	acaparador
00029378-n	lemma	esdeveniment
00029630-v	lemma	petar-se de riure
00029677-n	lemma	procés
00029677-n	lemma	procés físic
00029742-v	lemma	riure
00029769-a	lemma	acumulatiu
00029836-v	lemma	bruelar
00029836-v	lemma	roncar
00029836-v	lemma	udolar
00029836-v	lemma	ulular
00029836-v	lemma	vociferar
00029933-a	lemma	avar
00029933-a	lemma	avariciós
00029933-a	lemma	cobdiciós
00030010-v	lemma	riure
00030142-v	lemma	riure
00030358-n	lemma	acció
00030358-n	lemma	acció humana
00030358-n	lemma	acte
00030358-n	lemma	activitat humana
00030366-v	lemma	riure
00030508-a	lemma	possessiu
00030701-a	lemma	saqueig
00030798-a	lemma	depredador
00030798-a	lemma	predador
00031138-a	lemma	rapaç
00031138-a	lemma	voraç
00031264-n	lemma	agrupació
00031264-n	lemma	col·lectiu
00031264-n	lemma	grup
00031277-v	lemma	caure
00031277-v	lemma	entrebancar-se
00031540-v	lemma	petar-se de riure
00031663-v	lemma	riure
00031674-a	lemma	acròpet
00031820-v	lemma	riure
00031921-n	lemma	lligam
00031921-n	lemma	relació
00031921-n	lemma	vincle
00031974-a	lemma	actiu
00031974-a	lemma	dinàmic
00032297-v	lemma	convulsar
00032414-v	lemma	riure
00032497-a	lemma	acrobàtic
00032497-a	lemma	atlètic
00032497-a	lemma	gimnàstic
00032539-v	lemma	riure
00032613-n	lemma	possessió
00032733-a	lemma	dinàmic
00032733-a	lemma	enèrgic
00032733-a	lemma	lleuger
00032733-a	lemma	ràpid
00032733-a	lemma	àgil
00032823-n	lemma	relació social
00032981-v	lemma	arrufar
00032981-v	lemma	arrugar
00033020-n	lemma	comunicació
00033203-v	lemma	mirar
00033206-a	lemma	hiperactiu
00033406-v	lemma	fitar
00033574-a	lemma	inactiu
00033615-n	lemma	mesura
00033615-n	lemma	quantia
