# Albanet	als	http://fjalnet.com/	CC BY 3.0 
00001740-n	als:def	0	ajo qe është e perceptuar ose e njohur për vetekzistencen e saj te vecante. (e gjallë ose jo e gjallle )
00001740-n	als:lemma	entitet
00002137-n	als:def	0	një koncept i përgjithshëm i formuar nga nxjerrja e tipareve kryesore të një shembulli specifik
00002137-n	als:lemma	abstraksion
00002684-n	als:def	0	një entitet i dukshëm dhe i prekshëm; entitet që mund të lëshoj një hije
00002684-n	als:exe	0	ajo ishte e mbushur plot me raketa tenisi, topa dhe objekte të tjera
00002684-n	als:lemma	objekt
00002684-n	als:lemma	objekt fizik
00002684-n	als:lemma	send
00003553-n	als:def	0	një përmbledhje e pjeseve e cila shihet si një entitet i vetem
00003553-n	als:exe	0	sa e madhe është si pjese e krahasuar me te gjithën?
00003553-n	als:exe	1	skuadra është një njësi
00003553-n	als:lemma	e plote
00003553-n	als:lemma	i gjithë
00003553-n	als:lemma	njësi
00004475-n	als:def	0	diçka qe jeton e cila ka (ose mund te zhvilloj) aftësime per te vepruar ose funksionuari ne mënyrë te pavarur
00004475-n	als:lemma	organizëm
00004475-n	als:lemma	te qenit
00006269-n	als:def	0	të jetojnë gjërat kolektivisht
00006269-n	als:exe	0	oqeanet janë te përmbushura plot me ekzistencë jete
00006269-n	als:lemma	ekzistencë jete
00006484-n	als:def	0	(biologji) njësia bazë funksionale dhe ndërtimore e gjithë organizmave ; qelizat mund të ekzistojnë si njësi të pavarura jete (psh : një qelizor) ose mund të krijojnë koloni ose inde si tek bimët e zhvilluara dhe kafshët
00006484-n	als:lemma	qelizë
00007347-n	als:def	0	ndonjë entitet që shkakton zhvillimin e ngjarjeve
00007347-n	als:lemma	agjent i çështjeve gjyqësorë
00007347-n	als:lemma	zyrë e çështjeve gjyqësore
00007347-n	als:lemma	çështje
00007739-v	als:def	0	briefly shut the eyes
00007739-v	als:exe	0	Prezantuesi i lajmeve duket sikur nuk i kapsit sytë asnjë herë
00007739-v	als:lemma	hap e mbyll sytë
00007739-v	als:lemma	kapsit sytë
00007739-v	als:lemma	shkelje syri
00007846-n	als:def	0	të qënurit njeri
00007846-n	als:exe	0	kishte shumë punë për tu përballuar vetëm nga një njeri
00007846-n	als:lemma	dikush
00007846-n	als:lemma	i vdekshëm
00007846-n	als:lemma	individ
00007846-n	als:lemma	ndokush
00007846-n	als:lemma	njeri
00007846-n	als:lemma	njerëzor
00007846-n	als:lemma	person
00007846-n	als:lemma	shpirt
00009147-v	als:def	0	lloj floku , briri , lëkure, puple
00009147-v	als:exe	0	Qenve të rrugës iu ndërrohet lëkura çdo pranverë
