# Lithuanian  WordNet	lit	http://korpus.juls.savba.sk/ltskwn_en.html	CC BY SA 3.0 
00001740-n	lit:lemma	egzistuojantis daiktas
00001740-n	lit:lemma	esybė
00001740-v	lit:lemma	kvėpuoti
00002137-n	lit:lemma	abstrakcija
00002452-n	lit:lemma	daiktas
00002452-n	lit:lemma	dalykas
00002573-v	lit:lemma	atsikvėpti
00002684-n	lit:lemma	daiktas
00002684-n	lit:lemma	materialus objektas
00002724-v	lit:lemma	dusti
00003316-v	lit:lemma	išsiurbti
00003316-v	lit:lemma	ištraukti
00003380-r	lit:lemma	apmaudžiai
00003380-r	lit:lemma	erzinančiai
00003431-v	lit:lemma	atsirūgti
00003431-v	lit:lemma	raugėti
00003483-r	lit:lemma	iš esmės
00003483-r	lit:lemma	iš prigimties
00003553-n	lit:lemma	visuma
00003553-n	lit:lemma	visybė
00003826-v	lit:lemma	žagsėti
00004032-v	lit:lemma	atsidusti
00004032-v	lit:lemma	dūsauti
00004184-r	lit:lemma	neigiamai
00004288-r	lit:lemma	neigiamai
00004394-r	lit:lemma	maloniai
00004475-n	lit:lemma	gyva būtybė
00004475-n	lit:lemma	organizmas
00004492-v	lit:lemma	sulaikyti
00004819-v	lit:lemma	čiaudėti
00004980-a	lit:lemma	nesutrumpintas
00004980-a	lit:lemma	visas
00005041-v	lit:lemma	įkvėpti
00005205-a	lit:lemma	absoliutus
00005205-a	lit:lemma	visiškas
00005526-v	lit:lemma	dūsuoti
00005526-v	lit:lemma	šnopuoti
00005567-r	lit:lemma	nesąmoningai
00005567-r	lit:lemma	nevalingai
00005779-r	lit:lemma	labai
00005779-r	lit:lemma	nepaprastai
00005779-r	lit:lemma	žymiai
00005815-v	lit:lemma	kosėti
00006024-n	lit:lemma	heterotrofas
00006032-a	lit:lemma	reliatyvus
00006032-a	lit:lemma	santykinis
00006105-r	lit:lemma	didžia dalimi
00006105-r	lit:lemma	svarbiausiai
00006238-v	lit:lemma	išspjauti
00006484-n	lit:lemma	ląstelė
00007015-r	lit:lemma	apytikriai
00007015-r	lit:lemma	apytiksliai
00007015-r	lit:lemma	daugmaž
00007015-r	lit:lemma	maždaug
00007328-v	lit:lemma	žiovauti
00007347-n	lit:lemma	sukėlėjas
00007488-r	lit:lemma	absoliučiai
00007488-r	lit:lemma	visiškai
00007549-v	lit:lemma	šnirpšti
00007703-r	lit:lemma	dalinai
00007703-r	lit:lemma	iš dalies
